,0
0,2.8055047625451985
1,9.898923575322556
2,9.577726849660165
3,7.712289901985214
4,7.807743674223193
5,7.110148831743025
6,11.126199375989367
7,9.424836102292492
8,2.5207511692344386
9,9.21089153523804
10,21.60903200104291
11,10.460492789827619
12,4.009416882357907
13,4.363717738743626
14,10.4859155150635
15,7.762139211770431
16,4.687234072666349
17,6.104221284745781
18,1.5449352347154628
19,3.591537345999448
20,6.108980349560642
21,5.5829840222352995
22,7.937916746537162
23,5.884715728677946
24,6.198532664119195
25,2.4692744851084614
26,2.109846260748069
27,4.210673701385797
28,9.072826724009445
29,9.21575876903878
30,7.946719902173829
31,8.851462730021755
32,6.219116976549666
33,8.171751896484121
34,7.7738294404134205
35,10.29634241389543
36,5.669479940746273
37,7.353372810402327
38,12.806302554363436
39,4.201760520032806
40,6.062070984352595
41,7.410135658033605
42,10.857091844017626
43,7.134712139549229
44,10.910204908943333
45,5.254755045622186
46,4.040644099555091
47,4.189590584997571
48,5.143247390413615
49,6.319060767781366
50,1.8833597877769126
51,3.47899373700833
52,4.299512868074581
53,3.4695824470293166
54,3.6311100759344743
55,2.5570155388650484
56,7.7723504198108975
57,4.922227348111828
58,2.8896237933050455
59,9.698158737596804
60,3.4598234672831625
61,4.688023845267675
62,2.782341074973493
63,5.19370253834239
64,1.2041482079236854
65,6.3466351074860965
66,5.227648937867234
67,3.658652772598332
68,3.7539249850024543
69,1.775732233642287
70,6.172205841858497
71,6.75299993389988
72,18.485956390077018
73,2.5172146428460724
74,12.461074953368358
75,9.725697917135102
76,6.823765368507031
77,12.609628834519507
78,8.710304829576037
79,16.21904336820158
80,9.075805651183401
81,7.833062342488634
82,6.200623296378718
83,11.898361636222376
84,9.665142999275886
85,12.762927734458474
86,6.566243092352619
87,7.928583009234621
88,9.206183496607409
89,11.0526144565837
90,6.814191972270718
91,7.931184687438382
92,8.632838364914278
93,6.57771026489272
94,12.202636936263618
95,5.892135615847755
96,10.19529949913381
97,7.121739204780259
98,8.748543494364833
99,9.297596813376867
100,8.46084482155341
101,8.113948887053283
102,4.648093464530037
103,4.931808903841755
104,9.122074421701823
105,7.074434348441106
106,6.294993819641038
107,15.597417919947002
108,5.9087787311804165
109,12.056437706013533
110,4.803004126679892
111,5.162530286073661
112,6.329788820160659
113,24.27002350260265
114,4.143893239016957
115,20.06407279874656
116,11.16401080505143
117,17.839327370440632
118,10.12185996617759
119,13.690059805550595
120,8.919580736395847
121,4.383925212300937
122,8.70191647408242
123,9.703691366597928
124,5.191093727978536
